transaction_id,timestamp,transaction_date,amount,merchant_category,transaction_type,city,country,channel,device_type,is_international,failed_attempts,is_fraud
TXN103840,2026-05-22 07:47:54,2026-05-22,793.54,Utilities,POS,Ahmedabad,India,In-Store,Windows,0,0,0
TXN103841,2026-05-18 05:43:15,2026-05-18,375.78,Jewelry,Online,Ahmedabad,India,Digital,Android,0,0,0
TXN103842,2026-06-12 12:16:34,2026-06-12,578.63,Electronics,Mobile Wallet,Ahmedabad,India,Mobile,Windows,0,0,0
TXN103843,2026-06-02 13:42:57,2026-06-02,464.98,Utilities,Mobile Wallet,Lucknow,India,Mobile,iOS,0,2,0
TXN103844,2026-05-11 07:27:33,2026-05-11,312.35,Grocery,POS,Hyderabad,India,In-Store,Android,0,0,0
TXN103845,2026-04-21 20:28:39,2026-04-21,535.1,Healthcare,Online,Jaipur,India,Digital,Android,0,1,0
TXN103846,2026-04-12 05:44:21,2026-04-12,1040.38,Food & Dining,Bank Transfer,Lucknow,India,Digital,Android,0,1,0
TXN103847,2026-01-17 14:01:33,2026-01-17,4581.04,Fashion,Bank Transfer,Bengaluru,India,Digital,Android,0,0,0
TXN103848,2026-01-12 10:08:15,2026-01-12,485.22,Online Services,POS,Kolkata,India,In-Store,Android,1,0,0
TXN103849,2026-04-26 03:48:23,2026-04-26,2588.34,Online Services,Mobile Wallet,Pune,India,Mobile,Android,0,1,0
TXN103850,2026-01-24 14:44:40,2026-01-24,1308.9,Grocery,Mobile Wallet,Jaipur,India,Mobile,Android,0,0,0
TXN103851,2026-01-29 08:33:35,2026-01-29,1555.54,Entertainment,POS,Hyderabad,India,In-Store,iOS,0,0,0
TXN103852,2026-06-20 08:12:45,2026-06-20,1231.3,Fashion,POS,Hyderabad,India,In-Store,Android,0,1,0
TXN103853,2026-06-02 17:35:21,2026-06-02,248.94,Fashion,Online,Pune,India,Digital,Android,0,0,0
TXN103854,2026-05-02 16:14:13,2026-05-02,472.8,Online Services,ATM,Ahmedabad,India,ATM,iOS,0,0,0
TXN103855,2026-03-31 09:12:41,2026-03-31,1735.18,Travel,POS,Bengaluru,India,In-Store,Windows,0,0,0
TXN103856,2026-03-06 15:33:11,2026-03-06,1137.91,Jewelry,POS,Ahmedabad,India,In-Store,MacOS,0,0,0
TXN103857,2026-03-25 02:41:56,2026-03-25,293.96,Electronics,Online,Ahmedabad,India,Digital,iOS,0,1,0
TXN103858,2026-04-29 09:15:49,2026-04-29,921.52,Entertainment,Online,Kolkata,India,Digital,Android,0,0,0
TXN103859,2026-06-05 13:04:58,2026-06-05,1761.45,Healthcare,Online,Kolkata,India,Digital,iOS,0,0,0
TXN103860,2026-01-16 00:02:12,2026-01-16,402.2,Travel,POS,Chennai,India,In-Store,MacOS,0,0,0
TXN103861,2026-06-24 14:26:30,2026-06-24,798.46,Travel,ATM,Delhi,India,ATM,MacOS,0,0,0
TXN103862,2026-04-14 19:08:41,2026-04-14,3694.84,Online Services,ATM,Delhi,India,ATM,Windows,0,0,0
TXN103863,2026-04-02 10:08:58,2026-04-02,1757.16,Utilities,POS,Lucknow,India,In-Store,Windows,0,0,0
TXN103864,2026-01-27 02:00:13,2026-01-27,3902.33,Travel,POS,Ahmedabad,India,In-Store,Windows,0,1,1
TXN103865,2026-06-30 12:17:03,2026-06-30,811.53,Food & Dining,Mobile Wallet,Pune,India,Mobile,Android,1,0,0
TXN103866,2026-06-19 18:59:31,2026-06-19,2605.42,Grocery,POS,Ahmedabad,India,In-Store,iOS,0,0,1
TXN103867,2026-06-24 18:57:54,2026-06-24,480.46,Electronics,Mobile Wallet,Bengaluru,India,Mobile,iOS,0,1,0
TXN103868,2026-06-11 01:08:54,2026-06-11,2130.81,Food & Dining,POS,Mumbai,India,In-Store,Android,0,0,0
TXN103869,2026-06-14 11:00:01,2026-06-14,618.96,Grocery,ATM,Pune,India,ATM,MacOS,0,0,0
TXN103870,2026-05-14 20:31:29,2026-05-14,1580.86,Online Services,Online,Delhi,India,Digital,Android,0,0,0
TXN103871,2026-05-15 04:21:30,2026-05-15,1646.1,Healthcare,ATM,Jaipur,India,ATM,Android,0,0,0
TXN103872,2026-06-02 00:31:49,2026-06-02,1901.86,Jewelry,Mobile Wallet,Chennai,India,Mobile,Android,0,0,0
TXN103873,2026-02-02 22:13:52,2026-02-02,489.57,Healthcare,Mobile Wallet,Chennai,India,Mobile,iOS,0,0,0
TXN103874,2026-02-24 03:21:02,2026-02-24,1412.54,Jewelry,Mobile Wallet,Lucknow,India,Mobile,iOS,0,0,1
TXN103875,2026-01-07 20:56:26,2026-01-07,1118.87,Food & Dining,Online,Ahmedabad,India,Digital,Android,0,0,0
TXN103876,2026-02-26 09:38:51,2026-02-26,2991.52,Entertainment,ATM,Pune,India,ATM,Windows,0,2,0
TXN103877,2026-05-06 01:25:53,2026-05-06,657.13,Jewelry,POS,Bengaluru,India,In-Store,Android,0,0,0
TXN103878,2026-01-12 02:54:41,2026-01-12,385.69,Entertainment,POS,Jaipur,India,In-Store,iOS,0,0,0
TXN103879,2026-01-16 18:27:05,2026-01-16,294.05,Grocery,Online,Lucknow,India,Digital,iOS,0,0,0
TXN103880,2026-02-12 17:40:00,2026-02-12,872.58,Healthcare,Mobile Wallet,Hyderabad,India,Mobile,MacOS,0,1,0
TXN103881,2026-04-27 23:36:21,2026-04-27,779.38,Online Services,Mobile Wallet,Lucknow,India,Mobile,MacOS,0,2,0
TXN103882,2026-05-15 19:59:57,2026-05-15,862.21,Utilities,POS,Hyderabad,India,In-Store,Android,0,0,0
TXN103883,2026-04-21 07:50:05,2026-04-21,865.43,Food & Dining,Online,Delhi,India,Digital,iOS,1,0,0
TXN103884,2026-02-20 22:39:02,2026-02-20,3346.04,Healthcare,Online,Bengaluru,India,Digital,MacOS,0,0,0
TXN103885,2026-06-09 12:15:49,2026-06-09,974.95,Jewelry,Bank Transfer,Hyderabad,India,Digital,Android,0,1,0
TXN103886,2026-03-16 13:38:32,2026-03-16,2710.88,Grocery,POS,Kolkata,India,In-Store,Android,0,0,0
TXN103887,2026-01-08 03:02:20,2026-01-08,1491.33,Entertainment,Mobile Wallet,Bengaluru,India,Mobile,Windows,0,2,0
TXN103888,2026-02-14 16:23:30,2026-02-14,528.36,Travel,Bank Transfer,Ahmedabad,India,Digital,iOS,0,1,0
TXN103889,2026-02-28 21:19:54,2026-02-28,1104.09,Entertainment,ATM,Ahmedabad,India,ATM,MacOS,0,1,0
TXN103890,2026-05-12 06:48:05,2026-05-12,3776.0,Entertainment,POS,Lucknow,India,In-Store,iOS,0,1,0
TXN103891,2026-04-14 00:17:47,2026-04-14,2470.4,Electronics,Online,Delhi,India,Digital,iOS,0,0,0
TXN103892,2026-06-06 05:43:27,2026-06-06,2869.83,Electronics,Mobile Wallet,Hyderabad,India,Mobile,MacOS,0,0,0
TXN103893,2026-06-06 17:06:37,2026-06-06,1642.31,Entertainment,ATM,Ahmedabad,India,ATM,Android,0,0,1
TXN103894,2026-04-08 20:42:34,2026-04-08,748.59,Grocery,Mobile Wallet,Mumbai,India,Mobile,iOS,0,0,0
TXN103895,2026-06-05 13:28:41,2026-06-05,4072.62,Travel,POS,Mumbai,India,In-Store,Windows,0,1,0
TXN103896,2026-03-20 04:13:07,2026-03-20,1715.72,Online Services,Bank Transfer,Hyderabad,India,Digital,iOS,0,1,0
TXN103897,2026-05-04 01:06:25,2026-05-04,2309.35,Travel,Online,Delhi,India,Digital,Android,0,1,0
TXN103898,2026-06-21 11:57:32,2026-06-21,1196.11,Food & Dining,ATM,Mumbai,India,ATM,iOS,0,0,0
TXN103899,2026-01-04 05:26:03,2026-01-04,479.76,Jewelry,Bank Transfer,Ahmedabad,India,Digital,iOS,1,1,0
TXN103900,2026-03-31 13:08:42,2026-03-31,4785.47,Electronics,Bank Transfer,Delhi,India,Digital,MacOS,0,1,0
TXN103901,2026-04-14 17:00:45,2026-04-14,4252.06,Fashion,Bank Transfer,Hyderabad,India,Digital,Android,0,0,0
TXN103902,2026-05-17 14:18:34,2026-05-17,2093.52,Entertainment,Online,Bengaluru,India,Digital,Windows,0,0,0
TXN103903,2026-04-29 05:10:08,2026-04-29,1707.98,Utilities,Mobile Wallet,Delhi,India,Mobile,Android,0,0,0
TXN103904,2026-05-13 18:41:02,2026-05-13,551.2,Online Services,Mobile Wallet,Ahmedabad,India,Mobile,iOS,0,0,1
TXN103905,2026-02-25 19:48:47,2026-02-25,3708.69,Online Services,Online,Bengaluru,India,Digital,iOS,0,1,0
TXN103906,2026-04-06 15:53:45,2026-04-06,3222.11,Utilities,Mobile Wallet,Jaipur,India,Mobile,MacOS,0,0,0
TXN103907,2026-06-27 20:33:14,2026-06-27,263.54,Electronics,Online,Lucknow,India,Digital,iOS,0,0,0
TXN103908,2026-03-16 04:47:01,2026-03-16,2305.68,Grocery,Bank Transfer,Chennai,India,Digital,Windows,0,0,0
TXN103909,2026-05-23 13:28:26,2026-05-23,898.24,Fashion,POS,Jaipur,India,In-Store,iOS,0,0,0
TXN103910,2026-02-01 05:49:28,2026-02-01,1384.84,Electronics,Mobile Wallet,Bengaluru,India,Mobile,iOS,0,0,0
TXN103911,2026-01-28 22:56:46,2026-01-28,570.16,Healthcare,Online,Chennai,India,Digital,Android,0,0,0
TXN103912,2026-01-22 07:45:37,2026-01-22,1207.87,Entertainment,POS,Lucknow,India,In-Store,Android,0,0,0
TXN103913,2026-01-17 17:20:35,2026-01-17,454.76,Grocery,POS,Pune,India,In-Store,Android,0,0,0
TXN103914,2026-02-28 13:45:08,2026-02-28,576.75,Online Services,POS,Jaipur,India,In-Store,Android,0,0,0
TXN103915,2026-03-31 11:37:11,2026-03-31,1659.31,Travel,ATM,Ahmedabad,India,ATM,Android,0,0,0
TXN103916,2026-04-16 11:55:33,2026-04-16,1364.24,Fashion,Online,Delhi,India,Digital,iOS,0,0,0
TXN103917,2026-01-26 13:08:27,2026-01-26,1545.54,Entertainment,Bank Transfer,Delhi,India,Digital,MacOS,0,0,0
TXN103918,2026-01-25 13:25:40,2026-01-25,1197.24,Fashion,Mobile Wallet,Chennai,India,Mobile,Windows,0,0,0
TXN103919,2026-05-18 23:58:58,2026-05-18,7372.96,Fashion,Bank Transfer,Chennai,India,Digital,Android,0,0,0
TXN103920,2026-02-14 12:06:41,2026-02-14,653.64,Grocery,Mobile Wallet,Chennai,India,Mobile,iOS,1,0,0
TXN103921,2026-03-24 21:05:56,2026-03-24,838.01,Fashion,POS,Hyderabad,India,In-Store,iOS,0,1,0
TXN103922,2026-01-11 20:02:58,2026-01-11,618.2,Utilities,POS,Ahmedabad,India,In-Store,iOS,0,0,0
TXN103923,2026-06-30 23:41:51,2026-06-30,3441.91,Online Services,POS,Chennai,India,In-Store,iOS,0,0,1
TXN103924,2026-04-14 07:59:14,2026-04-14,1194.14,Fashion,Online,Mumbai,India,Digital,Android,0,0,0
TXN103925,2026-03-09 12:01:50,2026-03-09,963.81,Fashion,Mobile Wallet,Lucknow,India,Mobile,MacOS,0,0,0
TXN103926,2026-04-05 19:24:53,2026-04-05,2030.91,Healthcare,Online,Chennai,India,Digital,iOS,1,0,0
TXN103927,2026-06-05 13:26:07,2026-06-05,546.68,Jewelry,Mobile Wallet,Mumbai,India,Mobile,Windows,0,1,0
TXN103928,2026-03-06 03:40:01,2026-03-06,374.75,Travel,Online,Hyderabad,India,Digital,Android,0,0,0
TXN103929,2026-02-18 00:45:39,2026-02-18,1377.63,Fashion,Bank Transfer,Mumbai,India,Digital,Android,0,0,0
TXN103930,2026-06-24 03:40:31,2026-06-24,1248.5,Utilities,Online,Pune,India,Digital,iOS,0,0,0
TXN103931,2026-02-21 11:48:15,2026-02-21,608.39,Entertainment,Online,Pune,India,Digital,MacOS,0,0,0
TXN103932,2026-04-12 05:52:48,2026-04-12,1457.52,Grocery,Bank Transfer,Mumbai,India,Digital,iOS,1,0,0
TXN103933,2026-02-26 09:03:44,2026-02-26,4816.92,Entertainment,Online,Ahmedabad,India,Digital,Android,0,0,0
TXN103934,2026-02-16 02:57:15,2026-02-16,1568.88,Electronics,Bank Transfer,Hyderabad,India,Digital,iOS,1,1,0
TXN103935,2026-06-08 02:46:04,2026-06-08,224.58,Food & Dining,POS,Delhi,India,In-Store,iOS,0,0,0
TXN103936,2026-06-23 07:43:05,2026-06-23,3407.34,Food & Dining,Online,Mumbai,India,Digital,Android,0,0,0
TXN103937,2026-01-26 22:59:57,2026-01-26,5385.61,Online Services,Mobile Wallet,Bengaluru,India,Mobile,MacOS,0,0,0
TXN103938,2026-04-24 23:33:10,2026-04-24,1674.56,Food & Dining,POS,Kolkata,India,In-Store,Windows,0,0,0
TXN103939,2026-01-05 21:22:08,2026-01-05,1257.72,Travel,Bank Transfer,Lucknow,India,Digital,iOS,0,0,0
TXN103940,2026-03-25 03:25:36,2026-03-25,317.99,Electronics,POS,Lucknow,India,In-Store,Android,0,1,0
TXN103941,2026-02-21 21:31:15,2026-02-21,548.7,Online Services,ATM,Ahmedabad,India,ATM,Android,0,0,1
TXN103942,2026-04-15 07:36:52,2026-04-15,857.87,Electronics,POS,Chennai,India,In-Store,Android,0,0,0
TXN103943,2026-02-23 22:50:12,2026-02-23,609.38,Fashion,Online,Kolkata,India,Digital,iOS,0,0,0
TXN103944,2026-06-10 20:56:19,2026-06-10,729.58,Electronics,POS,Delhi,India,In-Store,Android,0,1,0
TXN103945,2026-06-27 12:39:51,2026-06-27,1210.52,Utilities,POS,Hyderabad,India,In-Store,Android,0,1,0
TXN103946,2026-06-15 17:09:10,2026-06-15,634.2,Food & Dining,POS,Pune,India,In-Store,iOS,0,1,0
TXN103947,2026-06-04 09:50:54,2026-06-04,3698.07,Fashion,Bank Transfer,Chennai,India,Digital,iOS,0,0,0
TXN103948,2026-01-15 17:24:32,2026-01-15,1163.92,Fashion,Bank Transfer,Pune,India,Digital,Windows,0,1,0
TXN103949,2026-03-02 07:33:48,2026-03-02,1641.93,Online Services,Online,Delhi,India,Digital,Android,1,0,0
TXN103950,2026-05-02 04:00:29,2026-05-02,1648.2,Food & Dining,POS,Kolkata,India,In-Store,Android,0,0,0
TXN103951,2026-01-21 23:24:54,2026-01-21,1489.38,Healthcare,POS,Ahmedabad,India,In-Store,Android,0,0,0
TXN103952,2026-02-15 18:50:08,2026-02-15,1139.06,Online Services,Online,Jaipur,India,Digital,iOS,0,0,0
TXN103953,2026-05-14 23:01:26,2026-05-14,2439.57,Online Services,Online,,India,Digital,iOS,0,0,0
TXN103954,2026-02-07 14:43:35,2026-02-07,2885.17,Travel,Online,Kolkata,India,Digital,Android,0,0,0
TXN103955,2026-03-03 19:08:56,2026-03-03,210.49,Jewelry,Mobile Wallet,Mumbai,India,Mobile,Windows,0,0,0
TXN103956,2026-03-27 22:28:27,2026-03-27,347.33,Grocery,Bank Transfer,Jaipur,India,Digital,iOS,0,0,0
TXN103957,2026-03-19 15:56:18,2026-03-19,710.35,Fashion,Online,Pune,India,Digital,Windows,0,0,0
TXN103958,2026-02-15 10:21:50,2026-02-15,449.23,Online Services,Online,Hyderabad,India,Digital,Android,0,1,0
TXN103959,2026-05-21 23:14:43,2026-05-21,609.08,Travel,Bank Transfer,Lucknow,India,Digital,iOS,0,0,0
TXN103960,2026-01-03 19:07:07,2026-01-03,763.37,Travel,POS,Jaipur,India,In-Store,iOS,0,1,0
TXN103961,2026-01-06 09:47:36,2026-01-06,892.9,Travel,Bank Transfer,Mumbai,India,Digital,Android,0,0,0
TXN103962,2026-04-03 21:13:48,2026-04-03,332.65,Entertainment,Mobile Wallet,Delhi,India,Mobile,MacOS,0,0,0
TXN103963,2026-01-08 10:48:09,2026-01-08,787.3,Fashion,ATM,Bengaluru,India,ATM,Windows,0,0,0
TXN103964,2026-06-21 14:17:08,2026-06-21,3422.55,Healthcare,Online,Mumbai,India,Digital,Android,0,0,0
TXN103965,2026-04-18 10:20:07,2026-04-18,896.84,Online Services,Bank Transfer,Delhi,India,Digital,iOS,0,0,0
TXN103966,2026-06-10 13:57:35,2026-06-10,1760.9,Healthcare,Mobile Wallet,Delhi,India,Mobile,Android,0,1,0
TXN103967,2026-03-16 01:30:09,2026-03-16,1039.15,Electronics,ATM,Kolkata,India,ATM,Windows,0,0,0
TXN103968,2026-03-18 11:47:18,2026-03-18,1202.2,Jewelry,Bank Transfer,Lucknow,India,Digital,Android,0,0,0
TXN103969,2026-02-19 02:11:09,2026-02-19,999.84,Travel,POS,Pune,India,In-Store,MacOS,0,0,0
TXN103970,2026-01-11 15:47:42,2026-01-11,1987.03,Electronics,POS,Jaipur,India,In-Store,Windows,0,0,0
TXN103971,2026-04-05 07:12:38,2026-04-05,568.67,Grocery,Bank Transfer,Chennai,India,Digital,iOS,0,0,0
TXN103972,2026-06-05 21:11:42,2026-06-05,1257.45,Food & Dining,Mobile Wallet,Jaipur,India,Mobile,iOS,1,1,0
TXN103973,2026-03-11 05:29:28,2026-03-11,691.19,Grocery,ATM,Lucknow,India,ATM,Android,0,0,0
TXN103974,2026-06-18 07:15:45,2026-06-18,1874.62,Electronics,Bank Transfer,Jaipur,India,Digital,Android,0,0,0
TXN103975,2026-01-16 21:00:22,2026-01-16,451.98,Travel,Online,Delhi,India,Digital,,0,0,0
TXN103976,2026-03-09 07:20:42,2026-03-09,1845.38,Travel,Online,Jaipur,India,Digital,iOS,0,0,0
TXN103977,2026-04-09 22:45:48,2026-04-09,1295.75,Entertainment,POS,Bengaluru,India,In-Store,Android,1,1,0
TXN103978,2026-02-17 07:06:36,2026-02-17,398.71,Utilities,Online,Bengaluru,India,Digital,Android,0,0,0
TXN103979,2026-03-05 21:03:11,2026-03-05,4433.28,Utilities,ATM,Jaipur,India,ATM,iOS,0,0,0
TXN103980,2026-03-31 11:46:46,2026-03-31,1713.46,Travel,Online,Kolkata,India,Digital,Windows,0,0,0
TXN103981,2026-03-17 11:15:24,2026-03-17,460.11,Travel,Bank Transfer,Ahmedabad,India,Digital,iOS,1,0,0
TXN103982,2026-05-19 06:28:52,2026-05-19,1243.14,Jewelry,Bank Transfer,Kolkata,India,Digital,Windows,0,0,0
TXN103983,2026-04-11 04:22:44,2026-04-11,295.46,Grocery,POS,Jaipur,India,In-Store,Windows,0,3,0
TXN103984,2026-03-30 07:39:23,2026-03-30,278.23,Online Services,Online,Ahmedabad,India,Digital,Android,0,0,0
TXN103985,2026-01-18 10:06:10,2026-01-18,2855.49,Electronics,ATM,Hyderabad,India,ATM,Windows,0,1,0
TXN103986,2026-01-19 01:24:22,2026-01-19,419.86,Jewelry,Mobile Wallet,Delhi,India,Mobile,iOS,0,0,0
TXN103987,2026-02-24 12:24:05,2026-02-24,2058.78,Fashion,ATM,Chennai,India,ATM,iOS,1,0,0
TXN103988,2026-04-12 02:00:44,2026-04-12,2790.02,Fashion,Online,Delhi,India,Digital,Android,0,1,0
TXN103989,2026-04-28 01:46:12,2026-04-28,499.09,Healthcare,Online,Hyderabad,India,Digital,iOS,0,0,1
TXN103990,2026-06-03 23:45:01,2026-06-03,5790.54,Food & Dining,POS,Delhi,India,In-Store,Android,0,1,0
TXN103991,2026-05-14 17:54:31,2026-05-14,1181.07,Travel,Online,Chennai,India,Digital,Windows,0,0,0
TXN103992,2026-01-04 04:42:36,2026-01-04,2887.0,Food & Dining,Bank Transfer,Pune,India,Digital,MacOS,0,0,0
TXN103993,2026-04-18 11:14:33,2026-04-18,493.45,Healthcare,Mobile Wallet,Mumbai,India,Mobile,iOS,0,0,0
TXN103994,2026-04-25 03:51:34,2026-04-25,500.64,Grocery,Online,Ahmedabad,India,Digital,iOS,0,0,1
TXN103995,2026-01-29 19:19:46,2026-01-29,189.59,Grocery,POS,Delhi,India,In-Store,iOS,0,0,0
TXN103996,2026-02-28 04:38:29,2026-02-28,589.05,Food & Dining,Online,Chennai,India,Digital,Android,0,0,0
TXN103997,2026-05-05 22:34:18,2026-05-05,2787.81,Electronics,Mobile Wallet,Ahmedabad,India,Mobile,Android,0,0,0
TXN103998,2026-04-08 04:13:30,2026-04-08,485.62,Entertainment,POS,Chennai,India,In-Store,MacOS,0,1,0
TXN103999,2026-01-17 13:45:10,2026-01-17,520.61,Electronics,ATM,Bengaluru,India,ATM,Android,0,1,0
TXN104000,2026-04-17 10:44:34,2026-04-17,391.9,Fashion,POS,Pune,India,In-Store,iOS,0,0,0
TXN104001,2026-02-12 04:55:33,2026-02-12,369.07,Electronics,ATM,Mumbai,India,ATM,iOS,0,0,0
TXN104002,2026-03-21 05:34:40,2026-03-21,2230.68,Food & Dining,POS,Mumbai,India,In-Store,Windows,0,0,0
TXN104003,2026-06-11 14:50:12,2026-06-11,414.93,Grocery,POS,Ahmedabad,India,In-Store,Android,0,0,0
TXN104004,2026-01-08 16:22:51,2026-01-08,986.94,Grocery,ATM,Kolkata,India,ATM,MacOS,1,0,0
TXN104005,2026-05-21 11:01:49,2026-05-21,825.32,Grocery,ATM,Lucknow,India,ATM,Android,0,1,0
TXN104006,2026-04-16 16:37:26,2026-04-16,2357.35,Jewelry,Online,Lucknow,India,Digital,MacOS,0,1,1
TXN104007,2026-01-08 18:11:20,2026-01-08,561.7,Electronics,Online,Bengaluru,India,Digital,Android,0,0,0
TXN104008,2026-04-06 14:42:40,2026-04-06,776.85,Healthcare,POS,Ahmedabad,India,In-Store,Android,0,0,0
TXN104009,2026-04-04 11:25:52,2026-04-04,457.63,Grocery,POS,Ahmedabad,India,In-Store,Android,0,0,0
TXN104010,2026-03-06 07:34:10,2026-03-06,657.08,Grocery,ATM,Mumbai,India,ATM,MacOS,0,0,0
TXN104011,2026-06-20 23:49:25,2026-06-20,533.21,Food & Dining,Mobile Wallet,Lucknow,India,Mobile,Android,0,0,0
TXN104012,2026-02-08 13:22:17,2026-02-08,976.75,Food & Dining,Online,Kolkata,India,Digital,iOS,0,0,0
TXN104013,2026-03-22 22:46:51,2026-03-22,3946.91,Jewelry,Online,Delhi,India,Digital,iOS,0,0,0
TXN104014,2026-03-25 12:53:32,2026-03-25,931.86,Jewelry,Online,Delhi,India,Digital,Android,0,1,0
TXN104015,2026-03-29 12:11:16,2026-03-29,2806.78,Utilities,POS,Delhi,India,In-Store,Android,0,0,0
TXN104016,2026-03-27 20:27:44,2026-03-27,2335.56,Entertainment,POS,Chennai,India,In-Store,iOS,0,0,0
TXN104017,2026-04-03 13:57:07,2026-04-03,1059.89,Food & Dining,Bank Transfer,Kolkata,India,Digital,Android,0,1,0
TXN104018,2026-03-27 09:00:50,2026-03-27,2366.65,Fashion,Online,Hyderabad,India,Digital,Windows,0,0,0
TXN104019,2026-02-13 23:27:13,2026-02-13,1318.88,Jewelry,ATM,Hyderabad,India,ATM,Android,0,0,0
TXN104020,2026-05-17 20:28:24,2026-05-17,349.65,Entertainment,Mobile Wallet,Jaipur,India,Mobile,Android,0,0,0
TXN104021,2026-06-14 01:54:21,2026-06-14,1063.05,Food & Dining,Mobile Wallet,Lucknow,India,Mobile,Android,0,0,0
TXN104022,2026-03-15 17:11:54,2026-03-15,1293.06,Electronics,Mobile Wallet,Jaipur,India,Mobile,iOS,0,0,0
TXN104023,2026-02-05 17:44:48,2026-02-05,4493.44,Grocery,Bank Transfer,Kolkata,India,Digital,Windows,0,0,1
TXN104024,2026-04-11 22:01:26,2026-04-11,520.44,Jewelry,Mobile Wallet,Lucknow,India,Mobile,Android,0,0,0
TXN104025,2026-06-05 17:01:33,2026-06-05,1581.71,Travel,Online,Hyderabad,India,Digital,iOS,0,0,0
TXN104026,2026-06-19 22:55:24,2026-06-19,409.68,Fashion,Online,Ahmedabad,India,Digital,iOS,0,0,0
TXN104027,2026-06-20 19:01:55,2026-06-20,3768.12,Grocery,Online,Lucknow,India,Digital,Windows,0,0,0
TXN104028,2026-06-19 06:32:04,2026-06-19,2918.92,Online Services,Bank Transfer,Bengaluru,India,Digital,MacOS,0,0,0
TXN104029,2026-04-14 01:57:45,2026-04-14,420.25,Grocery,Mobile Wallet,Bengaluru,India,Mobile,iOS,0,0,0
TXN104030,2026-03-07 10:28:04,2026-03-07,4415.69,Online Services,Online,Kolkata,India,Digital,iOS,1,0,0
TXN104031,2026-02-24 09:16:05,2026-02-24,2595.86,Electronics,ATM,Jaipur,India,ATM,Windows,0,0,0
TXN104032,2026-06-25 16:21:16,2026-06-25,3017.44,Online Services,Bank Transfer,Hyderabad,India,Digital,iOS,0,0,0
TXN104033,2026-04-01 06:35:04,2026-04-01,3850.33,Healthcare,Mobile Wallet,Hyderabad,India,Mobile,Android,0,0,0
TXN104034,2026-01-22 16:04:17,2026-01-22,2699.81,Electronics,ATM,Mumbai,India,ATM,Windows,0,0,1
TXN104035,2026-04-11 01:33:42,2026-04-11,837.96,Food & Dining,Mobile Wallet,Mumbai,India,Mobile,iOS,0,0,0
TXN104036,2026-06-04 23:16:37,2026-06-04,3647.71,Travel,POS,Bengaluru,India,In-Store,Android,0,0,0
TXN104037,2026-05-01 22:02:12,2026-05-01,536.68,Electronics,POS,Kolkata,India,In-Store,Android,1,0,0
TXN104038,2026-04-03 18:23:21,2026-04-03,589.75,Online Services,POS,Jaipur,India,In-Store,Android,0,1,0
TXN104039,2026-04-18 09:04:54,2026-04-18,761.83,Fashion,POS,Hyderabad,India,In-Store,Windows,0,0,0
TXN104040,2026-05-21 06:23:15,2026-05-21,1432.06,Fashion,Online,Delhi,India,Digital,iOS,0,0,0
TXN104041,2026-06-22 22:15:41,2026-06-22,526.22,Electronics,Bank Transfer,Pune,India,Digital,Android,0,1,0
TXN104042,2026-01-10 23:03:19,2026-01-10,420.64,Fashion,Bank Transfer,Pune,India,Digital,Windows,0,0,0
TXN104043,2026-01-09 02:20:19,2026-01-09,526.97,Online Services,Bank Transfer,Jaipur,India,Digital,iOS,0,0,0
TXN104044,2026-06-04 13:19:12,2026-06-04,820.13,Fashion,POS,Hyderabad,India,In-Store,Windows,1,0,0
TXN104045,2026-02-03 09:23:57,2026-02-03,1160.25,Jewelry,POS,Ahmedabad,India,In-Store,MacOS,0,0,0
TXN104046,2026-05-09 19:39:59,2026-05-09,596.47,Jewelry,POS,Bengaluru,India,In-Store,Android,0,0,0
TXN104047,2026-06-09 13:34:37,2026-06-09,416.05,Electronics,Online,Delhi,India,Digital,iOS,0,0,0
TXN104048,2026-03-30 12:41:27,2026-03-30,1497.95,Electronics,POS,Jaipur,India,In-Store,Windows,0,0,0
TXN104049,2026-04-03 10:21:16,2026-04-03,4647.06,Online Services,Online,Pune,India,Digital,iOS,0,0,0
TXN104050,2026-03-12 09:35:23,2026-03-12,787.04,Fashion,Online,Ahmedabad,India,Digital,iOS,0,0,0
TXN104051,2026-03-08 18:20:55,2026-03-08,2238.5,Grocery,Bank Transfer,Lucknow,India,Digital,MacOS,0,0,0
TXN104052,2026-05-28 15:10:15,2026-05-28,1098.48,Travel,Online,Jaipur,India,Digital,Android,0,1,0
TXN104053,2026-04-27 02:55:14,2026-04-27,1825.95,Entertainment,Mobile Wallet,Mumbai,India,Mobile,iOS,0,0,0
TXN104054,2026-04-04 13:10:56,2026-04-04,2105.37,Utilities,POS,Mumbai,India,In-Store,MacOS,0,1,0
TXN104055,2026-06-12 02:00:33,2026-06-12,1100.9,Electronics,Mobile Wallet,Chennai,India,Mobile,Android,0,1,0
TXN104056,2026-04-09 00:18:22,2026-04-09,499.38,Grocery,Online,Jaipur,India,Digital,iOS,0,0,0
TXN104057,2026-04-23 18:22:13,2026-04-23,409.82,Online Services,ATM,Kolkata,India,ATM,MacOS,0,0,0
TXN104058,2026-04-13 12:58:35,2026-04-13,2752.05,Utilities,POS,Kolkata,India,In-Store,Android,0,1,0
TXN104059,2026-04-01 23:39:53,2026-04-01,1816.1,Food & Dining,Mobile Wallet,Delhi,India,Mobile,iOS,0,0,0
