transaction_id,timestamp,transaction_date,amount,merchant_category,transaction_type,city,country,channel,device_type,is_international,failed_attempts,is_fraud,hour,day_of_week,month,is_night,anomaly_flag,anomaly_score
TXN103640,2026-04-09 13:16:59,2026-04-09,679.18,Entertainment,POS,Jaipur,India,In-Store,Windows,0,0,0,13,Thursday,2026-04,0,0,-0.24658527832848898
TXN103641,2026-03-13 07:54:29,2026-03-13,3367.72,Entertainment,Online,Ahmedabad,India,Digital,Android,0,0,0,7,Friday,2026-03,0,0,-0.20187535279522612
TXN103642,2026-01-03 01:04:05,2026-01-03,1653.83,Travel,ATM,Lucknow,India,ATM,Android,0,0,0,1,Saturday,2026-01,1,0,-0.20724332556112218
TXN103643,2026-05-22 06:28:10,2026-05-22,1768.01,Travel,Online,Lucknow,India,Digital,Windows,0,0,0,6,Friday,2026-05,0,0,-0.2536019259184483
TXN103644,2026-06-22 08:31:39,2026-06-22,364.62,Fashion,Online,Pune,India,Digital,Windows,0,1,0,8,Monday,2026-06,0,0,-0.11409456144698171
TXN103645,2026-02-03 12:17:32,2026-02-03,1928.38,Healthcare,POS,Kolkata,India,In-Store,iOS,0,0,0,12,Tuesday,2026-02,0,0,-0.24947605218064867
TXN103646,2026-02-14 00:54:53,2026-02-14,878.36,Grocery,Online,Ahmedabad,India,Digital,MacOS,0,1,0,0,Saturday,2026-02,1,0,-0.10544878903605126
TXN103647,2026-03-02 15:51:29,2026-03-02,768.71,Online Services,Bank Transfer,Delhi,India,Digital,Windows,0,0,0,15,Monday,2026-03,0,0,-0.254625364074436
TXN103648,2026-03-24 04:36:48,2026-03-24,1520.5,Electronics,POS,Chennai,India,In-Store,iOS,1,0,0,4,Tuesday,2026-03,1,1,0.01715752094575851
TXN103649,2026-05-03 18:24:33,2026-05-03,1103.95,Jewelry,Bank Transfer,Kolkata,India,Digital,Windows,0,1,0,18,Sunday,2026-05,0,0,-0.1836290711640367
TXN103650,2026-04-12 04:36:59,2026-04-12,340.15,Electronics,Mobile Wallet,Ahmedabad,India,Mobile,Android,0,0,0,4,Sunday,2026-04,1,0,-0.13593594498501949
TXN103651,2026-01-16 21:40:06,2026-01-16,2348.66,Utilities,Online,Chennai,India,Digital,iOS,0,0,0,21,Friday,2026-01,0,0,-0.2394087517721349
TXN103652,2026-03-07 22:40:53,2026-03-07,2535.22,Electronics,POS,Bengaluru,India,In-Store,MacOS,0,0,0,22,Saturday,2026-03,0,0,-0.23162988730762124
TXN103653,2026-06-17 04:06:19,2026-06-17,685.48,Grocery,POS,Pune,India,In-Store,Windows,0,1,1,4,Wednesday,2026-06,1,0,-0.09261219286223299
TXN103654,2026-05-25 14:10:40,2026-05-25,1784.92,Online Services,Online,Chennai,India,Digital,Android,0,0,0,14,Monday,2026-05,0,0,-0.2510767121032645
TXN103655,2026-04-29 15:38:45,2026-04-29,2277.42,Online Services,Bank Transfer,Ahmedabad,India,Digital,MacOS,0,0,0,15,Wednesday,2026-04,0,0,-0.2420934673536025
TXN103656,2026-06-11 06:00:30,2026-06-11,245.93,Fashion,Bank Transfer,Jaipur,India,Digital,Windows,0,0,0,6,Thursday,2026-06,0,0,-0.13843673249673172
TXN103657,2026-05-04 03:22:58,2026-05-04,726.19,Healthcare,POS,Jaipur,India,In-Store,Android,0,1,0,3,Monday,2026-05,1,0,-0.10007928413766354
TXN103658,2026-05-24 05:32:15,2026-05-24,192.11,Food & Dining,POS,Pune,India,In-Store,Windows,0,0,0,5,Sunday,2026-05,1,0,-0.04032109517269311
TXN103659,2026-04-12 13:07:38,2026-04-12,1821.17,Online Services,Online,Hyderabad,India,Digital,MacOS,0,2,0,13,Sunday,2026-04,0,0,-0.011986763059144145
TXN103660,2026-03-07 06:19:44,2026-03-07,1567.45,Travel,POS,Hyderabad,India,In-Store,Android,0,0,0,6,Saturday,2026-03,0,0,-0.25423887697973346
TXN103661,2026-01-13 17:42:02,2026-01-13,649.22,Food & Dining,Bank Transfer,Jaipur,India,Digital,Android,0,1,0,17,Tuesday,2026-01,0,0,-0.17877395253995643
TXN103662,2026-04-21 06:23:47,2026-04-21,972.44,Food & Dining,ATM,Hyderabad,India,ATM,iOS,0,0,0,6,Tuesday,2026-04,0,0,-0.2553834355286828
TXN103663,2026-06-08 16:04:13,2026-06-08,816.88,Fashion,Online,Ahmedabad,India,Digital,Android,0,2,0,16,Monday,2026-06,0,0,-0.011504656287026238
TXN103664,2026-02-03 18:42:39,2026-02-03,214.38,Online Services,ATM,Jaipur,India,ATM,iOS,0,0,0,18,Tuesday,2026-02,0,0,-0.11396617305504242
TXN103665,2026-02-08 20:06:28,2026-02-08,3103.42,Electronics,POS,Chennai,India,In-Store,Android,0,1,0,20,Sunday,2026-02,0,0,-0.12046181419293689
TXN103666,2026-05-16 21:50:08,2026-05-16,1344.99,Electronics,POS,Pune,India,In-Store,iOS,0,0,0,21,Saturday,2026-05,0,0,-0.25838115480193213
TXN103667,2026-04-30 21:17:49,2026-04-30,977.09,Food & Dining,POS,Bengaluru,India,In-Store,MacOS,0,0,0,21,Thursday,2026-04,0,0,-0.25511541080833566
TXN103668,2026-05-06 04:11:51,2026-05-06,982.18,Entertainment,POS,Chennai,India,In-Store,Windows,0,1,0,4,Wednesday,2026-05,1,0,-0.11175210449481032
TXN103669,2026-02-24 08:58:32,2026-02-24,1931.76,Electronics,Bank Transfer,Chennai,India,Digital,Android,0,2,0,8,Tuesday,2026-02,0,0,-0.011201664207812767
TXN103670,2026-01-27 06:42:41,2026-01-27,308.13,Fashion,Mobile Wallet,Delhi,India,Mobile,Windows,0,2,0,6,Tuesday,2026-01,0,1,0.01997659420485065
TXN103671,2026-04-28 18:41:53,2026-04-28,544.41,Jewelry,Online,Lucknow,India,Digital,Android,0,0,0,18,Tuesday,2026-04,0,0,-0.23573384212628967
TXN103672,2026-02-22 13:59:34,2026-02-22,1300.33,Travel,Mobile Wallet,Pune,India,Mobile,MacOS,0,0,0,13,Sunday,2026-02,0,0,-0.2593000564776704
TXN103673,2026-02-08 06:40:14,2026-02-08,2677.02,Entertainment,POS,Jaipur,India,In-Store,Android,0,0,0,6,Sunday,2026-02,0,0,-0.22837417828221057
TXN103674,2026-03-06 22:18:28,2026-03-06,159.49,Healthcare,Bank Transfer,Kolkata,India,Digital,iOS,0,0,0,22,Friday,2026-03,0,0,-0.05816100601189078
TXN103675,2026-05-25 12:53:09,2026-05-25,2432.95,Fashion,Mobile Wallet,Ahmedabad,India,Mobile,Android,0,0,0,12,Monday,2026-05,0,0,-0.23633449577583954
TXN103676,2026-06-07 05:02:41,2026-06-07,622.4,Jewelry,POS,Delhi,India,In-Store,iOS,0,2,0,5,Sunday,2026-06,1,1,0.035684174116635825
TXN103677,2026-06-30 02:04:50,2026-06-30,871.96,Healthcare,Mobile Wallet,Jaipur,India,Mobile,Android,0,0,0,2,Tuesday,2026-06,1,0,-0.20734772510583988
TXN103678,2026-01-13 06:48:22,2026-01-13,1126.7,Food & Dining,Online,Bengaluru,India,Digital,MacOS,1,0,0,6,Tuesday,2026-01,0,0,-0.05962615633130963
TXN103679,2026-01-21 09:55:57,2026-01-21,453.11,Food & Dining,Online,Lucknow,India,Digital,iOS,0,0,0,9,Wednesday,2026-01,0,0,-0.22747657803470073
TXN103680,2026-05-27 11:25:11,2026-05-27,406.58,Healthcare,ATM,Chennai,India,ATM,MacOS,0,0,0,11,Wednesday,2026-05,0,0,-0.2120008815381883
TXN103681,2026-02-22 23:07:25,2026-02-22,1294.7,Entertainment,Mobile Wallet,Kolkata,India,Mobile,iOS,0,0,0,23,Sunday,2026-02,1,0,-0.21751240327617788
TXN103682,2026-01-19 16:17:25,2026-01-19,4993.42,Online Services,Mobile Wallet,Hyderabad,India,Mobile,Android,0,0,0,16,Monday,2026-01,0,0,-0.13798381837206275
TXN103683,2026-02-26 16:24:15,2026-02-26,514.42,Fashion,ATM,Kolkata,India,ATM,Android,0,0,0,16,Thursday,2026-02,0,0,-0.23422052968713342
TXN103684,2026-01-25 02:29:58,2026-01-25,511.2,Travel,POS,Ahmedabad,India,In-Store,Android,0,1,0,2,Sunday,2026-01,1,0,-0.07527172801435233
TXN103685,2026-01-31 08:01:46,2026-01-31,411.99,Electronics,POS,Lucknow,India,In-Store,MacOS,0,0,0,8,Saturday,2026-01,0,0,-0.21461071130250103
TXN103686,2026-03-22 19:29:52,2026-03-22,915.58,Grocery,Mobile Wallet,Lucknow,India,Mobile,Windows,0,0,0,19,Sunday,2026-03,0,0,-0.2586383407631594
TXN103687,2026-01-23 14:01:17,2026-01-23,499.64,Grocery,POS,Hyderabad,India,In-Store,Windows,0,0,0,14,Friday,2026-01,0,0,-0.2342352489018108
TXN103688,2026-02-01 10:15:01,2026-02-01,508.32,Online Services,Bank Transfer,Chennai,India,Digital,iOS,0,0,0,10,Sunday,2026-02,0,0,-0.23449941480531528
TXN103689,2026-03-15 14:27:01,2026-03-15,1297.43,Healthcare,POS,Bengaluru,India,In-Store,Android,0,0,0,14,Sunday,2026-03,0,0,-0.25969362295888454
TXN103690,2026-01-10 08:04:52,2026-01-10,345.28,Entertainment,ATM,Chennai,India,ATM,Android,0,0,0,8,Saturday,2026-01,0,0,-0.19229408643344503
TXN103691,2026-02-23 00:20:42,2026-02-23,4015.22,Entertainment,POS,Ahmedabad,India,In-Store,Windows,0,0,0,0,Monday,2026-02,1,0,-0.11118858651210073
TXN103692,2026-02-21 00:30:31,2026-02-21,428.11,Online Services,Mobile Wallet,Bengaluru,India,Mobile,Android,0,0,0,0,Saturday,2026-02,1,0,-0.1696623813717384
TXN103693,2026-05-28 14:05:21,2026-05-28,2711.21,Food & Dining,ATM,Chennai,India,ATM,Unknown,0,0,0,14,Thursday,2026-05,0,0,-0.22843867251988614
TXN103694,2026-06-09 07:55:11,2026-06-09,5315.52,Online Services,Mobile Wallet,Lucknow,India,Mobile,Windows,0,0,0,7,Tuesday,2026-06,0,0,-0.12578602134960493
TXN103695,2026-04-24 20:13:02,2026-04-24,2859.7,Fashion,Online,Mumbai,India,Digital,Android,0,0,0,20,Friday,2026-04,0,0,-0.2198203986837292
TXN103696,2026-01-14 05:05:02,2026-01-14,2589.01,Online Services,ATM,Delhi,India,ATM,Windows,0,0,0,5,Wednesday,2026-01,1,0,-0.18139101813082403
TXN103697,2026-06-27 15:26:08,2026-06-27,2073.37,Healthcare,Bank Transfer,Bengaluru,India,Digital,Android,0,0,0,15,Saturday,2026-06,0,0,-0.2490864330854899
TXN103698,2026-06-05 00:53:52,2026-06-05,1301.17,Travel,Bank Transfer,Mumbai,India,Digital,Android,0,1,0,0,Friday,2026-06,1,0,-0.11770248281229412
TXN103699,2026-04-20 14:18:27,2026-04-20,2815.92,Food & Dining,Mobile Wallet,Jaipur,India,Mobile,Android,0,1,0,14,Monday,2026-04,0,0,-0.13819103260773047
TXN103700,2026-02-22 21:15:08,2026-02-22,890.28,Food & Dining,Online,Jaipur,India,Digital,Windows,0,0,0,21,Sunday,2026-02,0,0,-0.26018847820937513
TXN103701,2026-06-01 02:58:03,2026-06-01,2191.14,Electronics,Online,Chennai,India,Digital,iOS,0,0,0,2,Monday,2026-06,1,0,-0.19159578395476606
TXN103702,2026-03-20 06:34:24,2026-03-20,2660.38,Entertainment,POS,Hyderabad,India,In-Store,Android,0,1,0,6,Friday,2026-03,0,0,-0.14308058304320892
TXN103703,2026-01-22 09:12:52,2026-01-22,1647.16,Travel,Online,Chennai,India,Digital,Android,0,0,0,9,Thursday,2026-01,0,0,-0.2531710871809636
TXN103704,2026-01-30 23:14:01,2026-01-30,884.09,Grocery,Mobile Wallet,Hyderabad,India,Mobile,MacOS,0,0,0,23,Friday,2026-01,1,0,-0.21018811033426305
TXN103705,2026-01-04 17:52:20,2026-01-04,1620.52,Jewelry,Online,Chennai,India,Digital,Windows,0,0,0,17,Sunday,2026-01,0,0,-0.25284169739418333
TXN103706,2026-02-28 03:03:37,2026-02-28,816.09,Entertainment,POS,Kolkata,India,In-Store,iOS,0,0,0,3,Saturday,2026-02,1,0,-0.20623256332543688
TXN103707,2026-01-08 10:10:13,2026-01-08,709.77,Online Services,Online,Ahmedabad,India,Digital,iOS,0,1,0,10,Thursday,2026-01,0,0,-0.18376663068875154
TXN103708,2026-01-12 23:55:30,2026-01-12,2059.33,Healthcare,POS,Delhi,India,In-Store,iOS,0,0,0,23,Monday,2026-01,1,0,-0.19653972426408567
TXN103709,2026-04-29 21:22:00,2026-04-29,1232.7,Fashion,POS,Hyderabad,India,In-Store,Windows,0,1,0,21,Wednesday,2026-04,0,0,-0.18532074582465935
TXN103710,2026-06-08 08:25:48,2026-06-08,2039.82,Food & Dining,Online,Ahmedabad,India,Digital,Windows,0,0,0,8,Monday,2026-06,0,0,-0.24873653784651145
TXN103711,2026-02-03 04:34:08,2026-02-03,1239.01,Healthcare,POS,Kolkata,India,In-Store,Android,0,0,0,4,Tuesday,2026-02,1,0,-0.21777088350088714
TXN103712,2026-03-23 02:38:11,2026-03-23,1648.45,Jewelry,POS,Jaipur,India,In-Store,Windows,0,0,0,2,Monday,2026-03,1,0,-0.20709424951501149
TXN103713,2026-04-08 21:50:48,2026-04-08,3356.52,Travel,Mobile Wallet,Chennai,India,Mobile,Windows,0,0,0,21,Wednesday,2026-04,0,0,-0.20255971498842534
TXN103714,2026-05-07 16:19:19,2026-05-07,963.25,Online Services,Online,Pune,India,Digital,iOS,0,0,0,16,Thursday,2026-05,0,0,-0.25531952175271583
TXN103715,2026-03-16 12:22:33,2026-03-16,794.05,Online Services,POS,Ahmedabad,India,In-Store,iOS,0,0,0,12,Monday,2026-03,0,0,-0.2556154025248542
TXN103716,2026-04-15 00:16:08,2026-04-15,1546.61,Healthcare,Mobile Wallet,Chennai,India,Mobile,Windows,0,0,0,0,Wednesday,2026-04,1,0,-0.20704565343021325
TXN103717,2026-02-18 00:06:08,2026-02-18,139.34,Jewelry,Bank Transfer,Jaipur,India,Digital,Windows,0,0,0,0,Wednesday,2026-02,1,0,-0.0075353966854324606
TXN103718,2026-03-20 20:32:40,2026-03-20,1933.51,Fashion,Mobile Wallet,Hyderabad,India,Mobile,Android,0,1,1,20,Friday,2026-03,0,0,-0.17385090062800213
TXN103719,2026-04-03 09:43:30,2026-04-03,550.21,Jewelry,Mobile Wallet,Ahmedabad,India,Mobile,iOS,0,0,0,9,Friday,2026-04,0,0,-0.23701543556801907
TXN103720,2026-06-03 15:02:34,2026-06-03,4191.12,Healthcare,POS,Bengaluru,India,In-Store,MacOS,0,0,0,15,Wednesday,2026-06,0,0,-0.17520775318949866
TXN103721,2026-01-18 09:57:31,2026-01-18,2062.76,Grocery,Bank Transfer,Chennai,India,Digital,Windows,0,0,0,9,Sunday,2026-01,0,0,-0.24954908812853088
TXN103722,2026-04-06 07:04:56,2026-04-06,2282.14,Online Services,Online,Ahmedabad,India,Digital,MacOS,0,0,0,7,Monday,2026-04,0,0,-0.2420934673536025
TXN103723,2026-02-07 08:35:36,2026-02-07,2325.64,Food & Dining,POS,Lucknow,India,In-Store,Windows,0,1,0,8,Saturday,2026-02,0,0,-0.16023888323885854
TXN103724,2026-03-28 21:54:18,2026-03-28,759.48,Food & Dining,Bank Transfer,Kolkata,India,Digital,iOS,0,0,0,21,Saturday,2026-03,0,0,-0.2512611361549039
TXN103725,2026-03-29 18:36:45,2026-03-29,890.63,Food & Dining,POS,Mumbai,India,In-Store,iOS,0,0,0,18,Sunday,2026-03,0,0,-0.26018847820937513
TXN103726,2026-02-19 10:24:53,2026-02-19,283.29,Electronics,Bank Transfer,Hyderabad,India,Digital,Windows,0,2,0,10,Thursday,2026-02,0,1,0.025691661351145645
TXN103727,2026-01-08 19:23:15,2026-01-08,3625.02,Food & Dining,Bank Transfer,Delhi,India,Digital,Windows,0,0,0,19,Thursday,2026-01,0,0,-0.19567728963358366
TXN103728,2026-06-18 10:06:30,2026-06-18,391.29,Online Services,Online,Delhi,India,Digital,Windows,0,0,0,10,Thursday,2026-06,0,0,-0.2057326435143143
TXN103729,2026-05-14 02:51:32,2026-05-14,1083.7,Grocery,Mobile Wallet,Kolkata,India,Mobile,MacOS,0,1,0,2,Thursday,2026-05,1,0,-0.11347148123345852
TXN103730,2026-03-10 07:52:45,2026-03-10,2922.03,Travel,POS,Bengaluru,India,In-Store,Android,0,0,0,7,Tuesday,2026-03,0,0,-0.2169908020718136
TXN103731,2026-06-21 04:46:47,2026-06-21,3742.08,Grocery,Online,Bengaluru,India,Digital,Windows,0,0,0,4,Sunday,2026-06,1,0,-0.12761001945250317
TXN103732,2026-05-01 06:21:52,2026-05-01,897.24,Fashion,Mobile Wallet,Pune,India,Mobile,iOS,0,0,0,6,Friday,2026-05,0,0,-0.26015657391614944
TXN103733,2026-03-05 22:26:11,2026-03-05,280.1,Healthcare,POS,Pune,India,In-Store,MacOS,0,0,0,22,Thursday,2026-03,0,0,-0.16934336769863417
TXN103734,2026-06-06 15:42:52,2026-06-06,1319.3,Utilities,Bank Transfer,Mumbai,India,Digital,iOS,0,0,0,15,Saturday,2026-06,0,0,-0.25969395730272693
TXN103735,2026-06-05 05:21:16,2026-06-05,1431.54,Jewelry,POS,Mumbai,India,In-Store,MacOS,0,1,0,5,Friday,2026-06,1,0,-0.11515078945617896
TXN103736,2026-05-19 01:32:14,2026-05-19,1539.42,Entertainment,POS,Pune,India,In-Store,iOS,0,0,0,1,Tuesday,2026-05,1,0,-0.20919366553921787
TXN103737,2026-05-01 09:54:30,2026-05-01,858.81,Travel,Bank Transfer,Kolkata,India,Digital,Android,0,0,0,9,Friday,2026-05,0,0,-0.2575775422981263
TXN103738,2026-03-06 17:15:47,2026-03-06,981.96,Online Services,ATM,Jaipur,India,ATM,iOS,0,0,0,17,Friday,2026-03,0,0,-0.254483384990097
TXN103739,2026-04-17 10:08:06,2026-04-17,629.4,Utilities,POS,Hyderabad,India,In-Store,Windows,0,0,0,10,Friday,2026-04,0,0,-0.2458156275979556
TXN103740,2026-05-27 18:12:37,2026-05-27,1245.1,Food & Dining,Online,Lucknow,India,Digital,iOS,0,1,0,18,Wednesday,2026-05,0,0,-0.18572943294408928
TXN103741,2026-05-17 09:31:08,2026-05-17,6010.88,Healthcare,Mobile Wallet,Pune,India,Mobile,Windows,0,1,1,9,Sunday,2026-05,0,0,-0.05828200513884063
TXN103742,2026-06-04 22:35:35,2026-06-04,1353.7,Online Services,Online,Bengaluru,India,Digital,Android,0,0,0,22,Thursday,2026-06,0,0,-0.25709806768721616
TXN103743,2026-06-11 07:18:56,2026-06-11,1058.74,Healthcare,Mobile Wallet,Hyderabad,India,Mobile,MacOS,0,0,0,7,Thursday,2026-06,0,0,-0.25951572197116857
TXN103744,2026-06-21 01:00:41,2026-06-21,2694.71,Fashion,POS,Jaipur,India,In-Store,Android,0,1,0,1,Sunday,2026-06,1,0,-0.07908734650266547
TXN103745,2026-04-10 09:09:19,2026-04-10,1346.44,Healthcare,ATM,Mumbai,India,ATM,Android,0,0,0,9,Friday,2026-04,0,0,-0.25838115480193213
TXN103746,2026-03-23 03:41:46,2026-03-23,1124.17,Grocery,Mobile Wallet,Chennai,India,Mobile,Android,0,0,0,3,Monday,2026-03,1,0,-0.22348420002735347
TXN103747,2026-05-23 12:49:42,2026-05-23,1166.93,Fashion,Online,Kolkata,India,Digital,MacOS,0,0,0,12,Saturday,2026-05,0,0,-0.25814085491531674
TXN103748,2026-02-20 20:35:23,2026-02-20,416.42,Fashion,POS,Bengaluru,India,In-Store,Windows,0,0,0,20,Friday,2026-02,0,0,-0.21452043525776926
TXN103749,2026-05-21 15:38:46,2026-05-21,458.49,Electronics,Bank Transfer,Delhi,India,Digital,iOS,0,0,0,15,Thursday,2026-05,0,0,-0.22870315147752918
TXN103750,2026-03-24 05:58:18,2026-03-24,992.88,Grocery,Bank Transfer,Delhi,India,Digital,Android,0,0,0,5,Tuesday,2026-03,1,0,-0.2201883147121122
TXN103751,2026-06-26 19:29:58,2026-06-26,607.93,Electronics,POS,Mumbai,India,In-Store,Unknown,0,0,0,19,Friday,2026-06,0,0,-0.2438256925209058
TXN103752,2026-04-22 07:33:17,2026-04-22,1057.65,Entertainment,ATM,Chennai,India,ATM,iOS,0,0,0,7,Wednesday,2026-04,0,0,-0.2604904120814139
TXN103753,2026-02-25 05:45:19,2026-02-25,2176.27,Utilities,Bank Transfer,Bengaluru,India,Digital,Android,0,1,0,5,Wednesday,2026-02,1,0,-0.09931671000230413
TXN103754,2026-06-28 06:57:12,2026-06-28,1928.67,Jewelry,Mobile Wallet,Kolkata,India,Mobile,iOS,0,0,0,6,Sunday,2026-06,0,0,-0.24947605218064867
TXN103755,2026-06-14 16:33:44,2026-06-14,1501.23,Fashion,Bank Transfer,Mumbai,India,Digital,Android,0,1,0,16,Sunday,2026-06,0,0,-0.1783423125309322
TXN103756,2026-05-25 21:42:57,2026-05-25,2155.54,Entertainment,POS,Jaipur,India,In-Store,Windows,0,0,0,21,Monday,2026-05,0,0,-0.24417239473988533
TXN103757,2026-06-06 11:39:24,2026-06-06,2500.54,Jewelry,Mobile Wallet,Delhi,India,Mobile,Windows,1,0,0,11,Saturday,2026-06,0,0,-0.02331822088151303
TXN103758,2026-06-10 08:20:28,2026-06-10,2429.24,Electronics,POS,Ahmedabad,India,In-Store,iOS,0,0,0,8,Wednesday,2026-06,0,0,-0.23752004359640339
TXN103759,2026-03-01 15:10:46,2026-03-01,2381.78,Healthcare,Online,Lucknow,India,Digital,Android,0,0,0,15,Sunday,2026-03,0,0,-0.23966793103804296
TXN103760,2026-04-30 22:33:07,2026-04-30,420.29,Utilities,POS,Hyderabad,India,In-Store,Android,0,0,0,22,Thursday,2026-04,0,0,-0.21539906866213643
TXN103761,2026-05-18 02:22:16,2026-05-18,241.55,Grocery,Online,Pune,India,Digital,iOS,0,0,0,2,Monday,2026-05,1,0,-0.07178231744425922
TXN103762,2026-06-24 15:45:47,2026-06-24,587.47,Online Services,Online,Jaipur,India,Digital,Windows,0,0,0,15,Wednesday,2026-06,0,0,-0.24222355045986377
TXN103763,2026-01-23 12:41:52,2026-01-23,760.95,Utilities,Online,Kolkata,India,Digital,Windows,0,1,0,12,Friday,2026-01,0,0,-0.1862793160484389
TXN103764,2026-05-29 01:44:33,2026-05-29,2305.1,Grocery,Online,Ahmedabad,India,Digital,iOS,1,1,0,1,Friday,2026-05,1,1,0.06444030201823892
TXN103765,2026-01-13 19:57:00,2026-01-13,1015.17,Grocery,Bank Transfer,Kolkata,India,Digital,Android,0,0,0,19,Tuesday,2026-01,0,0,-0.25554358507381564
TXN103766,2026-04-11 20:39:13,2026-04-11,747.06,Grocery,Online,Delhi,India,Digital,Android,0,0,0,20,Saturday,2026-04,0,0,-0.25133777450875777
TXN103767,2026-06-10 23:51:54,2026-06-10,1249.91,Fashion,Online,Jaipur,India,Digital,Android,0,0,0,23,Wednesday,2026-06,1,0,-0.21810947053490198
TXN103768,2026-01-24 14:07:10,2026-01-24,1683.56,Food & Dining,Online,Mumbai,India,Digital,Android,0,0,0,14,Saturday,2026-01,0,0,-0.25522821870017426
TXN103769,2026-04-18 04:45:27,2026-04-18,2039.78,Food & Dining,Online,Delhi,India,Digital,Android,0,1,0,4,Saturday,2026-04,1,0,-0.10786307346995105
TXN103770,2026-01-11 23:11:28,2026-01-11,788.06,Travel,Online,Bengaluru,India,Digital,Android,0,0,0,23,Sunday,2026-01,1,0,-0.20766080533502324
TXN103771,2026-01-17 03:12:19,2026-01-17,509.99,Online Services,ATM,Bengaluru,India,ATM,iOS,0,0,0,3,Saturday,2026-01,1,0,-0.18495010386268101
TXN103772,2026-06-24 12:59:21,2026-06-24,588.25,Fashion,Mobile Wallet,Lucknow,India,Mobile,Android,0,0,0,12,Wednesday,2026-06,0,0,-0.2426289994697569
TXN103773,2026-01-25 12:50:19,2026-01-25,1207.25,Grocery,Mobile Wallet,Hyderabad,India,Mobile,iOS,0,0,0,12,Sunday,2026-01,0,0,-0.26193786997072255
TXN103774,2026-04-04 04:04:52,2026-04-04,472.57,Travel,Mobile Wallet,Chennai,India,Mobile,Android,0,0,0,4,Saturday,2026-04,1,0,-0.1809998562045591
TXN103775,2026-01-21 23:14:16,2026-01-21,2341.72,Food & Dining,Online,Pune,India,Digital,Windows,0,0,0,23,Wednesday,2026-01,1,0,-0.18580901409549405
TXN103776,2026-03-25 03:42:14,2026-03-25,476.22,Fashion,Online,Mumbai,India,Digital,Android,0,0,0,3,Wednesday,2026-03,1,0,-0.18357124372168832
TXN103777,2026-05-20 07:56:55,2026-05-20,315.44,Travel,Online,Ahmedabad,India,Digital,Android,0,0,0,7,Wednesday,2026-05,0,0,-0.18124370132276396
TXN103778,2026-02-06 02:11:43,2026-02-06,1241.76,Electronics,Bank Transfer,Pune,India,Digital,Android,0,1,0,2,Friday,2026-02,1,0,-0.11597420871390518
TXN103779,2026-02-11 07:55:27,2026-02-11,879.36,Utilities,Online,Lucknow,India,Digital,MacOS,0,0,0,7,Wednesday,2026-02,0,0,-0.2603086934012795
TXN103780,2026-05-25 04:20:29,2026-05-25,1598.72,Jewelry,POS,Jaipur,India,In-Store,iOS,0,0,0,4,Monday,2026-05,1,0,-0.2091682864080917
TXN103781,2026-04-11 16:06:48,2026-04-11,735.64,Travel,Online,Chennai,India,Digital,iOS,0,0,0,16,Saturday,2026-04,0,0,-0.25155251840206333
TXN103782,2026-02-17 23:07:56,2026-02-17,7094.04,Fashion,Online,Kolkata,India,Digital,MacOS,0,0,0,23,Tuesday,2026-02,1,0,-0.03129727313206132
TXN103783,2026-04-13 07:25:08,2026-04-13,2454.71,Entertainment,Mobile Wallet,Hyderabad,India,Mobile,Windows,0,0,0,7,Monday,2026-04,0,0,-0.2351871468089437
TXN103784,2026-01-28 03:01:00,2026-01-28,666.02,Healthcare,Bank Transfer,Pune,India,Digital,Android,0,0,0,3,Wednesday,2026-01,1,0,-0.19655329133883032
TXN103785,2026-02-10 04:50:38,2026-02-10,1652.54,Fashion,Mobile Wallet,Pune,India,Mobile,iOS,0,0,0,4,Tuesday,2026-02,1,0,-0.20724332556112218
TXN103786,2026-04-09 18:41:40,2026-04-09,4612.94,Online Services,ATM,Hyderabad,India,ATM,Windows,0,0,0,18,Thursday,2026-04,0,0,-0.15414802315988885
TXN103787,2026-02-16 19:52:25,2026-02-16,2032.57,Food & Dining,Mobile Wallet,Pune,India,Mobile,iOS,0,0,0,19,Monday,2026-02,0,0,-0.24824546070081893
TXN103788,2026-05-26 05:47:22,2026-05-26,581.39,Food & Dining,ATM,Ahmedabad,India,ATM,Android,0,1,0,5,Tuesday,2026-05,1,0,-0.0835295534112096
TXN103789,2026-04-15 16:43:33,2026-04-15,1433.52,Entertainment,Mobile Wallet,Chennai,India,Mobile,Windows,0,0,0,16,Wednesday,2026-04,0,0,-0.2533468903027371
TXN103790,2026-05-04 11:46:12,2026-05-04,387.11,Jewelry,Online,Delhi,India,Digital,iOS,0,1,0,11,Monday,2026-05,0,0,-0.12244847207480536
TXN103791,2026-01-13 19:08:26,2026-01-13,434.34,Utilities,ATM,Jaipur,India,ATM,Windows,0,0,0,19,Tuesday,2026-01,0,0,-0.21996012103952056
TXN103792,2026-05-21 10:45:44,2026-05-21,3617.01,Grocery,Bank Transfer,Hyderabad,India,Digital,iOS,0,1,0,10,Thursday,2026-05,0,0,-0.11385957153557713
TXN103793,2026-04-10 15:57:22,2026-04-10,1519.79,Fashion,POS,Hyderabad,India,In-Store,iOS,0,1,0,15,Friday,2026-04,0,0,-0.17520097899452086
TXN103794,2026-01-31 23:53:10,2026-01-31,3754.48,Food & Dining,Mobile Wallet,Kolkata,India,Mobile,Windows,0,0,1,23,Saturday,2026-01,1,0,-0.12654259253096034
